results..beta.1..
-1.1958510399377447
0.626181054429371
0.5218842163498498
1.1957318035685014
1.2317395359737213
-1.7861939013559347
-1.5383599986898895
-1.8676294856279843
-0.24129287634850205
-0.16827661689869147
0.1123308491202265
-0.4769545386050775
-1.528715572823319
0.09575795455289506
0.6185709435367328
-1.1256662588694557
-2.548088856130507
-1.030611364496425
0.21874633935628224
0.9715557567631778
0.5584147809077187
-1.9650067154287452
0.9841280752535224
1.9481586941668083
1.4220560751338518
1.5135524089909835
1.3046096210786482
0.3289417582331895
0.44849016504851913
-1.34561525349766
-0.3414375298839313
-1.0079708012895743
0.1436973455418198
-1.1628949505203192
0.12249928967288845
0.12381295448672422
0.3823325165236497
0.5250470359246443
1.1039690501361001
-0.12268893079124249
-0.4653974170741346
-0.1444685715603524
-1.1220184419031654
0.369866863425935
0.3313700350897987
0.9204501286368958
0.3550499825894263
-0.020409211941533
0.45095598861479336
-0.8045254709930783
0.48497661189956476
-1.29209682088289
0.7421460951097892
0.7120873841703039
-1.9509568930514218
1.5264317378510632
-1.6442669342901444
1.3275465734842644
-1.8741680169277652
-0.09500108647516742
1.6075238125383406
1.4622419732535459
-1.0781544194956014
0.4234434989689436
-1.301584093687555
-1.3783484877152914
-0.8719629519936902
-0.1955243966891455
0.20990330669841586
-0.8267804738646075
-1.0474307683854505
-0.40740450201721257
-0.6539171963716642
0.486745722670339
-1.4867291130374536
-0.18762233693145888
0.9742616058660968
0.6297818423997102
-1.030436688610373
-1.7613369946649393
1.4599431405940195
0.4916665045911056
-0.6390093028861454
1.3185727939363074
-0.9433012999592932
0.4925217406227073
0.7757656496610428
0.2253438000605812
-1.485591140963185
-0.48070255076165846
0.36800356437291426
-1.8652431437974002
-0.09704791565700571
-0.32311682913146217
1.3362885342964441
-1.8081648297723003
-0.6113611526854471
1.0582768047272595
-0.6549132567816001
-0.789317985415505
-1.647030699503831
0.013695581186097538
-2.2512349896736166
0.3513053728317849
-0.22819959264132134
2.427315822352104
-0.6160699721682608
0.521602632435121
0.010040901368768146
0.45352922102826154
0.85067260383356
0.22125116219224167
-0.5934125492255388
-1.1044621715454161
0.24430612905518143
-0.16045504867284507
-0.1127709868451103
-2.073772424796726
0.5663873989330406
-1.6081530585029957
-1.4033194443029522
-0.8050652055599762
1.432700767030145
0.020920602773202485
1.585633941834011
1.0677503354782933
0.8558629964672828
